speed_kmh,trip_id,service_id,arrival_time,Datetime
44.9,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,21:35:00,11/20/2023 21:35
27.3,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,21:36:00,11/20/2023 21:36
37.2,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,21:37:00,11/20/2023 21:37
23.4,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,21:39:00,11/20/2023 21:39
74,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,21:40:00,11/20/2023 21:40
47.6,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,21:42:00,11/20/2023 21:42
45.5,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,21:43:00,11/20/2023 21:43
57.3,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,21:44:00,11/20/2023 21:44
13.2,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,21:45:00,11/20/2023 21:45
18.4,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,21:46:00,11/20/2023 21:46
44.1,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,21:47:00,11/20/2023 21:47
47.3,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,21:48:00,11/20/2023 21:48
54,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,21:49:00,11/20/2023 21:49
33.3,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,21:50:00,11/20/2023 21:50
4,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,21:51:00,11/20/2023 21:51
19,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,21:52:00,11/20/2023 21:52
41.7,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,21:53:00,11/20/2023 21:53
24.6,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,21:54:00,11/20/2023 21:54
44.2,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,21:55:00,11/20/2023 21:55
44.9,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,21:56:00,11/20/2023 21:56
27.3,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,21:57:00,11/20/2023 21:57
37.2,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,21:58:00,11/20/2023 21:58
23.4,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,21:59:00,11/20/2023 21:59
74,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,22:00:00,11/20/2023 22:00
47.6,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,22:01:00,11/20/2023 22:01
45.5,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,22:02:00,11/20/2023 22:02
57.3,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,22:03:00,11/20/2023 22:03
13.2,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,22:04:00,11/20/2023 22:04
18.4,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,22:05:00,11/20/2023 22:05
44.1,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,22:06:00,11/20/2023 22:06
47.3,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,22:07:00,11/20/2023 22:07
54,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,22:08:00,11/20/2023 22:08
33.3,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,22:09:00,11/20/2023 22:09
4,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,22:10:00,11/20/2023 22:10
19,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,22:11:00,11/20/2023 22:11
41.7,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,22:12:00,11/20/2023 22:12
24.6,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,22:13:00,11/20/2023 22:13
44.2,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,22:14:00,11/20/2023 22:14
44.9,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,22:15:00,11/20/2023 22:15
27.3,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,22:16:00,11/20/2023 22:16
37.2,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,22:17:00,11/20/2023 22:17
23.4,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,22:18:00,11/20/2023 22:18
74,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,22:19:00,11/20/2023 22:19
47.6,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,22:20:00,11/20/2023 22:20
45.5,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,22:21:00,11/20/2023 22:21
57.3,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,22:22:00,11/20/2023 22:22
13.2,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,22:23:00,11/20/2023 22:23
18.4,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,22:24:00,11/20/2023 22:24
44.1,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,22:25:00,11/20/2023 22:25
47.3,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,22:26:00,11/20/2023 22:26
54,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,22:27:00,11/20/2023 22:27
33.3,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,22:28:00,11/20/2023 22:28
4,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,22:29:00,11/20/2023 22:29
19,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,22:30:00,11/20/2023 22:30
41.7,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,22:31:00,11/20/2023 22:31
24.6,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,22:32:00,11/20/2023 22:32
44.2,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,22:33:00,11/20/2023 22:33
44.9,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,22:34:00,11/20/2023 22:34
27.3,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,22:36:00,11/20/2023 22:36
37.2,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,22:37:00,11/20/2023 22:37
23.4,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,22:39:00,11/20/2023 22:39
74,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,22:40:00,11/20/2023 22:40
47.6,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,22:41:00,11/20/2023 22:41
45.5,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,22:42:00,11/20/2023 22:42
57.3,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,22:43:00,11/20/2023 22:43
13.2,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,22:44:00,11/20/2023 22:44
18.4,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,22:45:00,11/20/2023 22:45
44.1,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,22:46:00,11/20/2023 22:46
47.3,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,22:47:00,11/20/2023 22:47
54,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,22:48:00,11/20/2023 22:48
33.3,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,22:49:00,11/20/2023 22:49
4,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,22:50:00,11/20/2023 22:50
19,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,22:51:00,11/20/2023 22:51
41.7,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,22:52:00,11/20/2023 22:52
24.6,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,22:53:00,11/20/2023 22:53
44.2,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,22:55:00,11/20/2023 22:55
44.9,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,22:56:00,11/20/2023 22:56
27.3,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,22:57:00,11/20/2023 22:57
37.2,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,22:59:00,11/20/2023 22:59
23.4,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,23:00:00,11/20/2023 23:00
74,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,23:01:00,11/20/2023 23:01
47.6,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,23:02:00,11/20/2023 23:02
45.5,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,23:03:00,11/20/2023 23:03
57.3,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,23:04:00,11/20/2023 23:04
13.2,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,23:05:00,11/20/2023 23:05
18.4,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,23:06:00,11/20/2023 23:06
44.1,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,23:07:00,11/20/2023 23:07
47.3,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,23:08:00,11/20/2023 23:08
54,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,23:09:00,11/20/2023 23:09
33.3,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,23:10:00,11/20/2023 23:10
4,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,23:11:00,11/20/2023 23:11
19,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,23:12:00,11/20/2023 23:12
41.7,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,23:13:00,11/20/2023 23:13
24.6,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,23:14:00,11/20/2023 23:14
44.2,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,23:15:00,11/20/2023 23:15
44.9,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,23:16:00,11/20/2023 23:16
27.3,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,23:17:00,11/20/2023 23:17
37.2,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,23:18:00,11/20/2023 23:18
23.4,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,23:19:00,11/20/2023 23:19
74,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,23:20:00,11/20/2023 23:20
47.6,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,23:21:00,11/20/2023 23:21
45.5,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,23:22:00,11/20/2023 23:22
57.3,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,23:24:00,11/20/2023 23:24
13.2,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,23:25:00,11/20/2023 23:25
18.4,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,23:26:00,11/20/2023 23:26
44.1,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,23:27:00,11/20/2023 23:27
47.3,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,23:29:00,11/20/2023 23:29
54,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,23:30:00,11/20/2023 23:30
33.3,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,23:31:00,11/20/2023 23:31
4,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,23:32:00,11/20/2023 23:32
19,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,23:33:00,11/20/2023 23:33
41.7,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,23:34:00,11/20/2023 23:34
24.6,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,23:35:00,11/20/2023 23:35
44.2,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,23:36:00,11/20/2023 23:36
44.9,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,23:37:00,11/20/2023 23:37
27.3,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,23:38:00,11/20/2023 23:38
37.2,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,23:39:00,11/20/2023 23:39
23.4,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,23:40:00,11/20/2023 23:40
74,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,23:41:00,11/20/2023 23:41
47.6,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,23:42:00,11/20/2023 23:42
45.5,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,23:43:00,11/20/2023 23:43
57.3,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,23:44:00,11/20/2023 23:44
13.2,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,23:45:00,11/20/2023 23:45
18.4,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,23:46:00,11/20/2023 23:46
44.1,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,23:47:00,11/20/2023 23:47
47.3,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,23:48:00,11/20/2023 23:48
54,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,23:49:00,11/20/2023 23:49
33.3,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,23:50:00,11/20/2023 23:50
4,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,23:51:00,11/20/2023 23:51
19,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,23:52:00,11/20/2023 23:52
41.7,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,23:53:00,11/20/2023 23:53
24.6,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,23:54:00,11/20/2023 23:54
44.2,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,23:55:00,11/20/2023 23:55
44.9,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,23:56:00,11/20/2023 23:56
27.3,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,23:57:00,11/20/2023 23:57
37.2,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,23:58:00,11/20/2023 23:58
